#SampleID	Metaphlan2_Analysis
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycopsidaceae|g__Saccharomycopsis|s__Saccharomycopsis fibuligera x Saccharomycopsis cf. fibuligera	0.03224
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycopsidaceae|g__Saccharomycopsis|s__Saccharomycopsis schoenii	0.11178
k__Fungi|p__Ascomycota|c__<not present>|o__<not present>|f__<not present>|g__Saitoella|s__Saitoella complicata	0.00645
k__Fungi|p__Basidiomycota|c__Tremellomycetes|o__Tremellales|f__Trimorphomycetaceae|g__Saitozyma|s__Saitozyma podzolica	0.04084
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Cordycipitaceae|g__Samsoniella|s__Samsoniella hepiali	0.02795
k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Hymenochaetales|f__Hymenochaetaceae|g__Sanghuangporus|s__Sanghuangporus sanghuang	0.01505
k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Hymenochaetales|f__Hymenochaetaceae|g__Sanghuangporus|s__Sanghuangporus vaninii	0.0258
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Sarocladiaceae|g__Sarocladium|s__Sarocladium strictum	0.00645
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Debaryomycetaceae|g__Scheffersomyces|s__Scheffersomyces stipitis	0.01505
k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Agaricales|f__Schizophyllaceae|g__Schizophyllum|s__Schizophyllum commune	0.2902
k__Fungi|p__Ascomycota|c__Schizosaccharomycetes|o__Schizosaccharomycetales|f__Schizosaccharomycetaceae|g__Schizosaccharomyces|s__Schizosaccharomyces cryophilus	0.00645
k__Fungi|p__Ascomycota|c__Schizosaccharomycetes|o__Schizosaccharomycetales|f__Schizosaccharomycetaceae|g__Schizosaccharomyces|s__Schizosaccharomyces japonicus	0.09459
k__Fungi|p__Ascomycota|c__Schizosaccharomycetes|o__Schizosaccharomycetales|f__Schizosaccharomycetaceae|g__Schizosaccharomyces|s__Schizosaccharomyces octosporus	0.07524
k__Fungi|p__Ascomycota|c__Leotiomycetes|o__Helotiales|f__Sclerotiniaceae|g__Sclerotinia|s__Sclerotinia asari	0.0258
k__Fungi|p__Ascomycota|c__Leotiomycetes|o__Helotiales|f__Sclerotiniaceae|g__Sclerotinia|s__Sclerotinia nivalis	0.0129
k__Fungi|p__Ascomycota|c__Leotiomycetes|o__Helotiales|f__Sclerotiniaceae|g__Sclerotinia|s__Sclerotinia sclerotiorum	0.88351
k__Fungi|p__Ascomycota|c__Leotiomycetes|o__Helotiales|f__Sclerotiniaceae|g__Sclerotinia|s__Sclerotinia trifoliorum	0.0129
k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Sebacinales|f__Serendipitaceae|g__Serendipita|s__Serendipita indica	0.0301
k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Sebacinales|f__Serendipitaceae|g__Serendipita|s__Serendipita vermifera	0.02365
k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Boletales|f__Serpulaceae|g__Serpula|s__Serpula lacrymans	0.05159
k__Fungi|p__Ascomycota|c__Dothideomycetes|o__Pleosporales|f__Shiraiaceae|g__Shiraia|s__Shiraia bambusicola	0.10103
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Cordycipitaceae|g__Simplicillium|s__Simplicillium aogashimaense	0.00645
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Magnaporthales|f__Magnaporthaceae|g__Slopeiomyces|s__Slopeiomyces cylindrosporus	0.0043
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Glomerellales|f__Plectosphaerellaceae|g__Sodiomyces|s__Sodiomyces alcalophilus	0.00645
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Sordariales|f__Sordariaceae|g__Sordaria|s__Sordaria fimicola	0.0129
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Sordariales|f__Sordariaceae|g__Sordaria|s__Sordaria macrospora	0.08814
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Sordariales|f__<not present>|g__<not present>|s__Sordariales sp.	0.0129
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__<not present>|f__<not present>|g__<not present>|s__Sordariomycetes sp.	0.0086
k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Polyporales|f__Sparassidaceae|g__Sparassis|s__Sparassis latifolia	0.02365
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Debaryomycetaceae|g__Spathaspora|s__Spathaspora passalidarum	0.11608
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Coronophorales|f__Ceratostomataceae|g__Sphaerodes|s__Sphaerodes mycoparasitica	0.0086
k__Fungi|p__Ascomycota|c__Dothideomycetes|o__Mycosphaerellales|f__Mycosphaerellaceae|g__Sphaerulina|s__Sphaerulina musiva	0.00645
k__Fungi|p__Ascomycota|c__Dothideomycetes|o__Mycosphaerellales|f__Mycosphaerellaceae|g__Sphaerulina|s__Sphaerulina populicola	0.00645
k__Fungi|p__Chytridiomycota|c__Chytridiomycetes|o__Spizellomycetales|f__Spizellomycetaceae|g__Spizellomyces|s__Spizellomyces punctatus	0.0043
k__Fungi|p__Basidiomycota|c__Microbotryomycetes|o__Sporidiobolales|f__Sporidiobolaceae|g__Sporidiobolus|s__Sporidiobolus pararoseus	0.02365
k__Fungi|p__Basidiomycota|c__Ustilaginomycetes|o__Ustilaginales|f__Ustilaginaceae|g__Sporisorium|s__Sporisorium graminicola	0.03439
k__Fungi|p__Basidiomycota|c__Ustilaginomycetes|o__Ustilaginales|f__Ustilaginaceae|g__Sporisorium|s__Sporisorium reilianum	0.03869
k__Fungi|p__Basidiomycota|c__Ustilaginomycetes|o__Ustilaginales|f__Ustilaginaceae|g__Sporisorium|s__Sporisorium scitamineum	0.06879
k__Fungi|p__Basidiomycota|c__Microbotryomycetes|o__Sporidiobolales|f__Sporidiobolaceae|g__Sporobolomyces|s__Sporobolomyces primogenomicus	0.0172
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Ophiostomatales|f__Ophiostomataceae|g__Sporothrix|s__Sporothrix schenckii	0.0172
k__Fungi|p__Ascomycota|c__Dothideomycetes|o__Pleosporales|f__Didymellaceae|g__Stagonosporopsis|s__Stagonosporopsis cucurbitacearum	0.0086
k__Fungi|p__Ascomycota|c__Dothideomycetes|o__Pleosporales|f__Didymellaceae|g__Stagonosporopsis|s__Stagonosporopsis rhizophila	0.0129
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__<not present>|g__Starmerella|s__Starmerella apicola	0.0301
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__<not present>|g__Starmerella|s__Starmerella bombicola	0.04299
k__Fungi|p__Ascomycota|c__Dothideomycetes|o__Pleosporales|f__Pleosporaceae|g__Stemphylium|s__Stemphylium eturmiunum	0.0086
k__Fungi|p__Ascomycota|c__Dothideomycetes|o__Pleosporales|f__Pleosporaceae|g__Stemphylium|s__Stemphylium lycopersici	0.0129
k__Fungi|p__Ascomycota|c__Dothideomycetes|o__Pleosporales|f__Pleosporaceae|g__Stemphylium|s__Stemphylium vesicarium	0.0129
k__Fungi|p__Ascomycota|c__Leotiomycetes|o__Helotiales|f__Sclerotiniaceae|g__Stromatinia|s__Stromatinia cepivora	0.0043
k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Agaricales|f__Strophariaceae|g__Stropharia|s__Stropharia rugosoannulata	0.05804
k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Boletales|f__Suillaceae|g__Suillus|s__Suillus americanus	0.0129
k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Boletales|f__Suillaceae|g__Suillus|s__Suillus granulatus	0.0043
k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Boletales|f__Suillaceae|g__Suillus|s__Suillus luteus	0.03869
k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Boletales|f__Suillaceae|g__Suillus|s__Suillus sp.	0.0086
k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Boletales|f__Suillaceae|g__Suillus|s__Suillus spraguei	0.0043
k__Fungi|p__Chytridiomycota|c__Chytridiomycetes|o__Synchytriales|f__Synchytriaceae|g__Synchytrium|s__Synchytrium endobioticum	0.07309
k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Polyporales|f__Taiwanofungaceae|g__Taiwanofungus|s__Taiwanofungus camphoratus	0.12683
k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales|f__Trichocomaceae|g__Talaromyces|s__Talaromyces aculeatus	0.02795
k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales|f__Trichocomaceae|g__Talaromyces|s__Talaromyces funiculosus	0.0129
k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales|f__Trichocomaceae|g__Talaromyces|s__Talaromyces marneffei	0.05589
k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales|f__Trichocomaceae|g__Talaromyces|s__Talaromyces pinophilus	0.03224
k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales|f__Trichocomaceae|g__Talaromyces|s__Talaromyces sp.	0.0086
k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales|f__Trichocomaceae|g__Talaromyces|s__Talaromyces verruculosus	0.00645
k__Fungi|p__Ascomycota|c__Taphrinomycetes|o__Taphrinales|f__Taphrinaceae|g__Taphrina|s__Taphrina deformans	0.0086
k__Fungi|p__Ascomycota|c__Dothideomycetes|o__Mycosphaerellales|f__Teratosphaeriaceae|g__Teratosphaeria|s__Teratosphaeria destructans	0.01935
k__Fungi|p__Ascomycota|c__Pezizomycetes|o__Pezizales|f__Pezizaceae|g__Terfezia|s__Terfezia claveryi	0.03654
k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Agaricales|f__Lyophyllaceae|g__Termitomyces|s__Termitomyces sp. 'cryptogamus'	0.01075
k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Agaricales|f__Lyophyllaceae|g__Termitomyces|s__Termitomyces sp. J132	0.0043
k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Agaricales|f__Lyophyllaceae|g__Termitomyces|s__Termitomyces sp. MTP_Mn156	0.00645
k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Agaricales|f__Lyophyllaceae|g__Termitomyces|s__Termitomyces sp. MTP_Od127	0.00645
k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Agaricales|f__Lyophyllaceae|g__Termitomyces|s__Termitomyces sp. MTP_Od128	0.00645
k__Fungi|p__Ascomycota|c__Leotiomycetes|o__Helotiales|f__<not present>|g__Tetracladium|s__Tetracladium sp. T11_2_10C	0.0043
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Tetrapisispora|s__Tetrapisispora blattae	0.0043
k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Agaricales|f__Marasmiaceae|g__Tetrapyrgos|s__Tetrapyrgos nigripes	0.0129
k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Cantharellales|f__Ceratobasidiaceae|g__Thanatephorus|s__Thanatephorus cucumeris	0.00645
k__Fungi|p__Basidiomycota|c__Ustilaginomycetes|o__Urocystidales|f__Glomosporiaceae|g__Thecaphora|s__Thecaphora thlaspeos	0.01935
k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales|f__Thermoascaceae|g__Thermoascus|s__Thermoascus aurantiacus	0.05374
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Sordariales|f__Chaetomiaceae|g__Thermochaetoides|s__Thermochaetoides thermophila	0.0258
k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales|f__Trichocomaceae|g__Thermomyces|s__Thermomyces dupontii	0.0129
k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales|f__Trichocomaceae|g__Thermomyces|s__Thermomyces lanuginosus	0.01075
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Sordariales|f__Chaetomiaceae|g__Thermothelomyces|s__Thermothelomyces thermophilus	0.3289
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Sordariales|f__Chaetomiaceae|g__Thermothielavioides|s__Thermothielavioides terrestris	0.01505
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Microascales|f__Ceratocystidaceae|g__Thielaviopsis|s__Thielaviopsis ethacetica	0.0172
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Microascales|f__Ceratocystidaceae|g__Thielaviopsis|s__Thielaviopsis paradoxa	0.00645
k__Fungi|p__Basidiomycota|c__Exobasidiomycetes|o__Tilletiales|f__Tilletiaceae|g__Tilletia|s__Tilletia caries	0.0043
k__Fungi|p__Basidiomycota|c__Exobasidiomycetes|o__Tilletiales|f__Tilletiaceae|g__Tilletia|s__Tilletia horrida	0.0129
k__Fungi|p__Basidiomycota|c__Exobasidiomycetes|o__Tilletiales|f__Tilletiaceae|g__Tilletia|s__Tilletia indica	0.00645
k__Fungi|p__Basidiomycota|c__Exobasidiomycetes|o__Georgefischeriales|f__Tilletiariaceae|g__Tilletiaria|s__Tilletiaria anomala	0.0043
k__Fungi|p__Basidiomycota|c__Exobasidiomycetes|o__Entylomatales|f__<not present>|g__Tilletiopsis|s__Tilletiopsis washingtonensis	0.01935
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Ophiocordycipitaceae|g__Tolypocladium|s__Tolypocladium ophioglossoides	0.0086
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Torpedosporales|f__Torpedosporaceae|g__Torpedospora|s__Torpedospora radiata	0.03224
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Torulaspora|s__Torulaspora delbrueckii	0.08384
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Torulaspora|s__Torulaspora microellipsoides	0.0129
k__Fungi|p__Microsporidia|c__<not present>|o__<not present>|f__Pleistophoridae|g__Trachipleistophora|s__Trachipleistophora hominis	0.03224
k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Polyporales|f__Polyporaceae|g__Trametes|s__Trametes cinnabarina	0.19347
k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Polyporales|f__Polyporaceae|g__Trametes|s__Trametes coccinea	0.10748
k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Polyporales|f__Polyporaceae|g__Trametes|s__Trametes gibbosa	0.09888
k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Polyporales|f__Polyporaceae|g__Trametes|s__Trametes maxima	0.00645
k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Polyporales|f__Polyporaceae|g__Trametes|s__Trametes sanguinea	0.03439
k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Polyporales|f__Polyporaceae|g__Trametes|s__Trametes versicolor	0.12683
k__Fungi|p__Basidiomycota|c__Tremellomycetes|o__Tremellales|f__Tremellaceae|g__Tremella|s__Tremella fuciformis	0.0086
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Sordariales|f__Chaetomiaceae|g__Trichocladium|s__Trichocladium griseum	0.0086
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Sordariales|f__Chaetomiaceae|g__Trichocladium|s__Trichocladium uniseriatum	0.0129
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Hypocreaceae|g__Trichoderma|s__Trichoderma arundinaceum	0.0086
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Hypocreaceae|g__Trichoderma|s__Trichoderma asperelloides	0.04299
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Hypocreaceae|g__Trichoderma|s__Trichoderma asperellum	0.05804
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Hypocreaceae|g__Trichoderma|s__Trichoderma atroviride	0.82977
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Hypocreaceae|g__Trichoderma|s__Trichoderma citrinoviride	0.03869
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Hypocreaceae|g__Trichoderma|s__Trichoderma gamsii	0.01505
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Hypocreaceae|g__Trichoderma|s__Trichoderma guizhouense	0.35039
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Hypocreaceae|g__Trichoderma|s__Trichoderma hamatum	0.03439
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Hypocreaceae|g__Trichoderma|s__Trichoderma harzianum	0.17842
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Hypocreaceae|g__Trichoderma|s__Trichoderma koningiopsis	0.0129
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Hypocreaceae|g__Trichoderma|s__Trichoderma longibrachiatum	0.04729
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Hypocreaceae|g__Trichoderma|s__Trichoderma reesei	0.91146
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Hypocreaceae|g__Trichoderma|s__Trichoderma simmonsii	0.0086
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Hypocreaceae|g__Trichoderma|s__Trichoderma virens	0.21067
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Hypocreaceae|g__Trichoderma|s__Trichoderma viride	0.0043
k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Agaricales|f__Tricholomataceae|g__Tricholoma|s__Tricholoma matsutake	0.01505
k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Agaricales|f__Lyophyllaceae|g__Tricholomella|s__Tricholomella constricta	0.0129
k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Onygenales|f__Arthrodermataceae|g__Trichophyton|s__Trichophyton benhamiae	0.04084
k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Onygenales|f__Arthrodermataceae|g__Trichophyton|s__Trichophyton interdigitale	0.01075
k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Onygenales|f__Arthrodermataceae|g__Trichophyton|s__Trichophyton mentagrophytes	0.12253
k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Onygenales|f__Arthrodermataceae|g__Trichophyton|s__Trichophyton rubrum	0.17627
k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Onygenales|f__Arthrodermataceae|g__Trichophyton|s__Trichophyton schoenleinii	0.03224
k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Onygenales|f__Arthrodermataceae|g__Trichophyton|s__Trichophyton tonsurans	0.01505
k__Fungi|p__Basidiomycota|c__Tremellomycetes|o__Trichosporonales|f__Trichosporonaceae|g__Trichosporon|s__Trichosporon asahii	0.03439
k__Fungi|p__Basidiomycota|c__Tremellomycetes|o__Trichosporonales|f__Trichosporonaceae|g__Trichosporon|s__Trichosporon coremiiforme	0.0086
k__Fungi|p__Basidiomycota|c__Tremellomycetes|o__Trichosporonales|f__Trichosporonaceae|g__Trichosporon|s__Trichosporon faecale	0.0086
k__Fungi|p__Basidiomycota|c__Tremellomycetes|o__Trichosporonales|f__Trichosporonaceae|g__Trichosporon|s__Trichosporon inkin	0.0086
k__Fungi|p__Basidiomycota|c__Tremellomycetes|o__Trichosporonales|f__Trichosporonaceae|g__Trichosporon|s__Trichosporon ovoides	0.0086
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Xylariales|f__Sporocadaceae|g__Truncatella|s__Truncatella angustata	0.00645
k__Fungi|p__Ascomycota|c__Pezizomycetes|o__Pezizales|f__Tuberaceae|g__Tuber|s__Tuber brumale	0.00645
k__Fungi|p__Ascomycota|c__Pezizomycetes|o__Pezizales|f__Tuberaceae|g__Tuber|s__Tuber indicum	0.00645
k__Fungi|p__Ascomycota|c__Pezizomycetes|o__Pezizales|f__Tuberaceae|g__Tuber|s__Tuber magnatum	0.0129
k__Fungi|p__Ascomycota|c__Pezizomycetes|o__Pezizales|f__Tuberaceae|g__Tuber|s__Tuber melanosporum	0.0086
k__Fungi|p__Ascomycota|c__Pezizomycetes|o__Pezizales|f__Tuberaceae|g__Tuber|s__Tuber sp.	0.0172
k__Fungi|p__Microsporidia|c__<not present>|o__<not present>|f__Tubulinosematidae|g__Tubulinosema|s__Tubulinosema ratisbonensis	0.0043
k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Cantharellales|f__Tulasnellaceae|g__Tulasnella|s__Tulasnella calospora	0.0258
k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Cantharellales|f__Tulasnellaceae|g__Tulasnella|s__Tulasnella sp. Tc 2018	0.00645
k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Agaricales|f__Psathyrellaceae|g__Tulosesus|s__Tulosesus angulatus	0.01505
k__Fungi|p__Mucoromycota|c__Umbelopsidomycetes|o__Umbelopsidales|f__Umbelopsidaceae|g__Umbelopsis|s__Umbelopsis isabellina	0.01935
k__Fungi|p__Ascomycota|c__Lecanoromycetes|o__Lecanorales|f__Parmeliaceae|g__Usnea|s__Usnea baileyi	0.0043
k__Fungi|p__Ascomycota|c__Lecanoromycetes|o__Lecanorales|f__Parmeliaceae|g__Usnea|s__Usnea bismolliuscula	0.0086
k__Fungi|p__Ascomycota|c__Lecanoromycetes|o__Lecanorales|f__Parmeliaceae|g__Usnea|s__Usnea hakonensis	0.0215
k__Fungi|p__Ascomycota|c__Lecanoromycetes|o__Lecanorales|f__Parmeliaceae|g__Usnea|s__Usnea sinensis	0.0043
k__Fungi|p__Ascomycota|c__Lecanoromycetes|o__Lecanorales|f__Parmeliaceae|g__Usnea|s__Usnea undulata	0.0043
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Clavicipitaceae|g__Ustilaginoidea|s__Ustilaginoidea virens	0.13328
k__Fungi|p__Basidiomycota|c__Ustilaginomycetes|o__Ustilaginales|f__Ustilaginaceae|g__Ustilago|s__Ustilago bromivora	0.00645
k__Fungi|p__Basidiomycota|c__Ustilaginomycetes|o__Ustilaginales|f__Ustilaginaceae|g__Ustilago|s__Ustilago esculenta	0.01075
k__Fungi|p__Basidiomycota|c__Ustilaginomycetes|o__Ustilaginales|f__Ustilaginaceae|g__Ustilago|s__Ustilago hordei	0.01505
k__Fungi|p__Basidiomycota|c__Ustilaginomycetes|o__Ustilaginales|f__Ustilaginaceae|g__Ustilago|s__Ustilago maydis	0.3203
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Diaporthales|f__Valsaceae|g__Valsa|s__Valsa mali	0.04729
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Diaporthales|f__Valsaceae|g__Valsa|s__Valsa sordida	0.03439
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Vanderwaltozyma|s__Vanderwaltozyma polyspora	0.01075
k__Fungi|p__Microsporidia|c__<not present>|o__<not present>|f__Pleistophoridae|g__Vavraia|s__Vavraia culicis	0.10533
k__Fungi|p__Ascomycota|c__Dothideomycetes|o__Venturiales|f__Venturiaceae|g__Venturia|s__Venturia inaequalis	0.02795
k__Fungi|p__Ascomycota|c__Dothideomycetes|o__Venturiales|f__Venturiaceae|g__Venturia|s__Venturia nashicola	0.26011
k__Fungi|p__Ascomycota|c__Dothideomycetes|o__Venturiales|f__Sympoventuriaceae|g__Verruconis|s__Verruconis gallopava	0.00645
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Glomerellales|f__Plectosphaerellaceae|g__Verticillium|s__Verticillium dahliae	0.37404
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Glomerellales|f__Plectosphaerellaceae|g__Verticillium|s__Verticillium longisporum	0.07524
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Glomerellales|f__Plectosphaerellaceae|g__Verticillium|s__Verticillium nonalfalfae	0.0301
k__Fungi|p__Basidiomycota|c__Tremellomycetes|o__Tremellales|f__Bulleribasidiaceae|g__Vishniacozyma|s__Vishniacozyma victoriae	0.00645
k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Agaricales|f__Pluteaceae|g__Volvariella|s__Volvariella volvacea	0.07094
k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Corticiales|f__Vuilleminiaceae|g__Vuilleminia|s__Vuilleminia comedens	0.00645
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Trichomonascaceae|g__Wickerhamiella|s__Wickerhamiella versatilis	0.0172
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Phaffomycetaceae|g__Wickerhamomyces|s__Wickerhamomyces anomalus	0.08169
k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Polyporales|f__Phaeolaceae|g__Wolfiporia|s__Wolfiporia cocos	0.06234
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Xylariales|f__Xylariaceae|g__Xylaria|s__Xylaria hypoxylon	0.0301
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Xylariales|f__Xylariaceae|g__Xylaria|s__Xylaria striata	0.0043
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Debaryomycetaceae|g__Yamadazyma|s__Yamadazyma tenuis	0.00645
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Dipodascaceae|g__Yarrowia|s__Yarrowia galli	0.0129
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Dipodascaceae|g__Yarrowia|s__Yarrowia lipolytica	0.84912
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Dipodascaceae|g__Yarrowia|s__Yarrowia phangngaensis	0.0129
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Zygosaccharomyces|s__Zygosaccharomyces bailii	0.04514
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Zygosaccharomyces|s__Zygosaccharomyces parabailii	0.03869
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Zygosaccharomyces|s__Zygosaccharomyces rouxii	0.0215
k__Fungi|p__Ascomycota|c__Dothideomycetes|o__Mycosphaerellales|f__Mycosphaerellaceae|g__Zymoseptoria|s__Zymoseptoria ardabiliae	0.04729
k__Fungi|p__Ascomycota|c__Dothideomycetes|o__Mycosphaerellales|f__Mycosphaerellaceae|g__Zymoseptoria|s__Zymoseptoria brevis	0.0043
